坐标,强度值
11.1644,62051300.0
11.1736,228995000.0
11.1828,-213174000.0
11.192,-101558000.0
11.2012,143639000.0
11.2104,-235724000.0
11.2196,-147124000.0
11.2288,-7963650.0
11.238,-245608000.0
11.2471,163786000.0
11.2563,-39913500.0
11.2655,268074000.0
11.2747,278289000.0
11.2839,-75527200.0
11.2931,250541000.0
11.3023,89463800.0
11.3115,28013600.0
11.3207,41146400.0
11.3299,-236023000.0
11.3391,6233090.0
11.3483,86117400.0
11.3575,-21549100.0
11.3666,170585000.0
11.3758,431768000.0
11.385,-93889500.0
11.3942,309579000.0
11.4034,-149262000.0
11.4126,9616380.0
11.4218,-251717000.0
11.431,-89406500.0
11.4402,-132502000.0
11.4494,25417700.0
11.4586,357785000.0
11.4678,99726300.0
11.477,125798000.0
11.4861,-257985000.0
11.4953,-61378600.0
11.5045,-70052900.0
11.5137,-35135500.0
11.5229,-205249000.0
11.5321,-547000000.0
11.5413,62483500.0
11.5505,144733000.0
11.5597,-54351900.0
11.5689,205746000.0
11.5781,-43376600.0
11.5873,-10586100.0
11.5965,64254000.0
11.6056,258406000.0
11.6148,164272000.0
11.624,53283800.0
11.6332,24922100.0
11.6424,436989000.0
11.6516,182079000.0
11.6608,242486000.0
11.67,-69578800.0
11.6792,139379000.0
11.6884,240749000.0
11.6976,247770000.0
11.7068,49309700.0
11.716,357164000.0
11.7252,-301490000.0
11.7343,113598000.0
11.7435,-138783000.0
11.7527,-362539000.0
11.7619,-346447000.0
11.7711,-60533800.0
11.7803,11813900.0
11.7895,122260000.0
11.7987,304120000.0
11.8079,-214013000.0
11.8171,12136400.0
11.8263,-197405000.0
11.8355,-328538000.0
11.8447,-11850800.0
11.8538,-272186000.0
11.863,-371308000.0
11.8722,-111735000.0
11.8814,-140893000.0
11.8906,-510713000.0
11.8998,-199426000.0
11.909,213993000.0
11.9182,317944000.0
11.9274,255191000.0
11.9366,-303946000.0
11.9458,341466000.0
11.955,81068000.0
11.9642,270116000.0
11.9733,363300000.0
11.9825,103347000.0
11.9917,169558000.0
12.0009,39695400.0
12.0101,46522400.0
12.0193,54549500.0
12.0285,145415000.0
12.0377,-6565890.0
12.0469,-28748800.0
12.0561,84089900.0
12.0653,-107619000.0
12.0745,-284811000.0
12.0837,-64686100.0
12.0928,346792000.0
12.102,223520000.0
12.1112,322438000.0
12.1204,-34858000.0
12.1296,203593000.0
12.1388,183792000.0
12.148,93460500.0
12.1572,189712000.0
12.1664,207380000.0
12.1756,-163667000.0
12.1848,95264800.0
12.194,189986000.0
12.2032,-19891200.0
12.2123,217914000.0
12.2215,196948000.0
12.2307,544824000.0
12.2399,568177000.0
12.2491,-212816000.0
12.2583,-54764500.0
12.2675,-68424700.0
12.2767,-78099500.0
12.2859,46481400.0
12.2951,182287000.0
12.3043,257305000.0
12.3135,179091000.0
12.3227,242920000.0
12.3319,-225599000.0
12.341,-327150000.0
12.3502,-621112000.0
12.3594,-121015000.0
12.3686,20416500.0
12.3778,150506000.0
12.387,72204300.0
12.3962,-5520380.0
12.4054,150203000.0
12.4146,-39006200.0
12.4238,-142353000.0
12.433,150342000.0
12.4422,93239300.0
12.4514,121811000.0
12.4605,17209300.0
12.4697,170514000.0
12.4789,92571600.0
12.4881,88866800.0
12.4973,-149553000.0
12.5065,-130257000.0
12.5157,74276900.0
12.5249,251038000.0
12.5341,111057000.0
12.5433,144409000.0
12.5525,20534300.0
12.5617,374232000.0
12.5709,223458000.0
12.58,-4836350.0
12.5892,152743000.0
12.5984,410155000.0
12.6076,69706800.0
12.6168,151564000.0
12.626,-263170000.0
12.6352,-194812000.0
12.6444,160493000.0
12.6536,-210592000.0
12.6628,-153121000.0
12.672,48641000.0
12.6812,-108041000.0
12.6904,-4606980.0
12.6995,-60177400.0
12.7087,-608349000.0
12.7179,-410642000.0
12.7271,-351097000.0
12.7363,-262776000.0
12.7455,-236622000.0
12.7547,-142908000.0
12.7639,-282406000.0
12.7731,-157767000.0
12.7823,-12775400.0
12.7915,-306246000.0
12.8007,-94594000.0
12.8099,12277800.0
12.819,-6482940.0
12.8282,-40427500.0
12.8374,-101226000.0
12.8466,-177682000.0
12.8558,168360000.0
12.865,131878000.0
12.8742,250132000.0
12.8834,-116206000.0
12.8926,-20965400.0
12.9018,-222383000.0
12.911,-177252000.0
12.9202,52724700.0
12.9294,70839300.0
12.9386,-59589600.0
12.9477,-254711000.0
12.9569,-471755000.0
12.9661,-12460000.0
12.9753,156073000.0
12.9845,219460000.0
12.9937,39830500.0
13.0029,-295989000.0
13.0121,-276644000.0
13.0213,318230000.0
13.0305,111113000.0
13.0397,-156227000.0
13.0489,977274000.0
13.0581,162852000.0
13.0672,-89126900.0
13.0764,-36897800.0
13.0856,79966200.0
13.0948,57390100.0
13.104,34209800.0
13.1132,153241000.0
13.1224,265462000.0
13.1316,168665000.0
13.1408,166461000.0
13.15,-32009200.0
13.1592,-191451000.0
13.1684,-428386000.0
13.1776,59910100.0
13.1867,417835000.0
13.1959,191601000.0
13.2051,3186690.0
13.2143,178926000.0
13.2235,264338000.0
13.2327,530894000.0
13.2419,48231400.0
13.2511,-251087000.0
13.2603,-199406000.0
13.2695,-23963600.0
13.2787,124397000.0
13.2879,378211000.0
13.2971,-305769000.0
13.3062,-157095000.0
13.3154,74508300.0
13.3246,160239000.0
13.3338,-82721800.0
13.343,302345000.0
13.3522,487004000.0
13.3614,235167000.0
13.3706,150589000.0
13.3798,37876700.0
13.389,-199923000.0
13.3982,-165356000.0
13.4074,110885000.0
13.4166,194460000.0
13.4257,211677000.0
13.4349,102873000.0
13.4441,101706000.0
13.4533,-370134000.0
13.4625,-18061300.0
13.4717,-118643000.0
13.4809,-314462000.0
13.4901,-8743940.0
13.4993,247339000.0
13.5085,6295550.0
13.5177,141115000.0
13.5269,106727000.0
13.5361,-8929280.0
13.5453,-249268000.0
13.5544,87936000.0
13.5636,-98986000.0
13.5728,-135053000.0
13.582,52197400.0
13.5912,-160838000.0
13.6004,29039600.0
13.6096,-413132000.0
13.6188,-164676000.0
13.628,100861000.0
13.6372,-218112.0
13.6464,229472000.0
13.6556,-78622700.0
13.6648,113589000.0
13.6739,159166000.0
13.6831,296888000.0
13.6923,103345000.0
13.7015,301753000.0
13.7107,-202594000.0
13.7199,-313233000.0
13.7291,181613000.0
13.7383,169281000.0
13.7475,-75524100.0
13.7567,63737900.0
13.7659,477372000.0
13.7751,361179000.0
13.7843,689901000.0
13.7934,125165000.0
13.8026,-141869000.0
13.8118,427782000.0
13.821,-285235000.0
13.8302,33864700.0
13.8394,248353000.0
13.8486,-146553000.0
13.8578,-273117000.0
13.867,-78667800.0
13.8762,-35072000.0
13.8854,-9219070.0
13.8946,-78188500.0
13.9038,-161261000.0
13.9129,-369025000.0
13.9221,353040000.0
13.9313,624921000.0
13.9405,392284000.0
13.9497,71707600.0
13.9589,155598000.0
13.9681,30561300.0
13.9773,320895000.0
13.9865,-216093000.0
13.9957,164298000.0
14.0049,432361000.0
14.0141,204331000.0
14.0233,-50094100.0
14.0324,258390000.0
14.0416,142751000.0
14.0508,262888000.0
14.06,50197500.0
14.0692,102806000.0
14.0784,44705800.0
14.0876,124149000.0
14.0968,192810000.0
14.106,67835900.0
14.1152,-188447000.0
14.1244,-244596000.0
14.1336,13737000.0
14.1428,-216399000.0
14.152,-7122940.0
14.1611,-153997000.0
14.1703,269754000.0
14.1795,144045000.0
14.1887,-307972000.0
14.1979,-301401000.0
14.2071,-486325000.0
14.2163,-44538900.0
14.2255,-361206000.0
14.2347,-72163300.0
14.2439,124582000.0
14.2531,-178761000.0
14.2623,183982000.0
14.2715,227814000.0
14.2806,-229985000.0
14.2898,-305384000.0
14.299,-333989000.0
14.3082,122847000.0
14.3174,232766000.0
14.3266,175372000.0
14.3358,38685700.0
14.345,-95576100.0
14.3542,-228089000.0
14.3634,-21132300.0
14.3726,-311038000.0
14.3818,-390429000.0
14.391,-70198300.0
14.4001,-479353000.0
14.4093,-299042000.0
14.4185,119001000.0
14.4277,23350300.0
14.4369,276747000.0
14.4461,362571000.0
14.4553,-210101000.0
14.4645,158178000.0
14.4737,76111900.0
14.4829,-210585000.0
14.4921,70280200.0
14.5013,-291538000.0
14.5105,240452000.0
14.5196,50229200.0
14.5288,-122447000.0
14.538,-425389000.0
14.5472,-58755100.0
14.5564,-350721000.0
14.5656,-5884930.0
14.5748,-31073300.0
14.584,128239000.0
14.5932,86201300.0
14.6024,-33243100.0
14.6116,35844100.0
14.6208,180332000.0
14.63,89158700.0
14.6391,53396500.0
14.6483,223578000.0
14.6575,-278429000.0
14.6667,-461932000.0
14.6759,-5107710.0
14.6851,101360000.0
14.6943,296958000.0
14.7035,119224000.0
14.7127,35500000.0
14.7219,-173721000.0
14.7311,317477000.0
14.7403,-118570000.0
14.7495,-392460000.0
14.7587,239186000.0
14.7678,384004000.0
14.777,-152375000.0
14.7862,20790300.0
14.7954,-99862500.0
14.8046,-84751400.0
14.8138,184526000.0
14.823,578859000.0
14.8322,445634000.0
14.8414,547910000.0
14.8506,578111000.0
14.8598,14549000.0
14.869,61571100.0
14.8782,121971000.0
14.8873,245524000.0
14.8965,-153638000.0
14.9057,-660844000.0
14.9149,-286378000.0
14.9241,-416608000.0
14.9333,-234948000.0
14.9425,114349000.0
14.9517,-289929000.0
14.9609,-453701000.0
14.9701,-222130000.0
14.9793,-111857000.0
14.9885,-74632200.0
14.9977,-123288000.0
15.0068,-148755000.0
15.016,-268212000.0
15.0252,-45743100.0
15.0344,2355200.0
15.0436,186858000.0
15.0528,292617000.0
15.062,-120505000.0
15.0712,-187927000.0
15.0804,-271258000.0
15.0896,13432800.0
15.0988,-169052000.0
15.108,185871000.0
15.1172,-127497000.0
15.1263,-178416000.0
15.1355,-277797000.0
15.1447,-1717250.0
15.1539,-111456000.0
15.1631,83015700.0
15.1723,-39064600.0
15.1815,-164309000.0
15.1907,-143055000.0
15.1999,-97057800.0
15.2091,-214759000.0
15.2183,-142692000.0
15.2275,73220100.0
15.2367,242340000.0
15.2458,-171162000.0
15.255,89515000.0
15.2642,-251424000.0
15.2734,-5230590.0
15.2826,-246442000.0
15.2918,-114281000.0
15.301,154171000.0
15.3102,144670000.0
15.3194,200972000.0
15.3286,146009000.0
15.3378,-169210000.0
15.347,-314017000.0
15.3562,-114525000.0
15.3654,-118284000.0
15.3745,-265879000.0
15.3837,-150517000.0
15.3929,-132931000.0
15.4021,97476600.0
15.4113,182713000.0
15.4205,-29535200.0
15.4297,300481000.0
15.4389,151697000.0
15.4481,352179000.0
15.4573,-85854200.0
15.4665,109108000.0
15.4757,-127126000.0
15.4849,-35891200.0
15.494,-222603000.0
15.5032,-286728000.0
15.5124,-316043000.0
15.5216,-372681000.0
15.5308,-237103000.0
15.54,-290299000.0
15.5492,-255582000.0
15.5584,27721700.0
15.5676,-249790000.0
15.5768,-507798000.0
15.586,-362093000.0
15.5952,-240630000.0
15.6044,-66746400.0
15.6135,276367000.0
15.6227,312099000.0
15.6319,-84547600.0
15.6411,212371000.0
15.6503,-29723600.0
15.6595,280798000.0
15.6687,-86634500.0
15.6779,-42842100.0
15.6871,-74929200.0
15.6963,-23600100.0
15.7055,142245000.0
15.7147,-205584000.0
15.7239,-263149000.0
15.733,-59200500.0
15.7422,-121338000.0
15.7514,-30165000.0
15.7606,233042000.0
15.7698,131918000.0
15.779,257366000.0
15.7882,-54393900.0
15.7974,-413271000.0
15.8066,95226900.0
15.8158,27776000.0
15.825,-101253000.0
15.8342,-129470000.0
15.8434,-243918000.0
15.8525,-460829000.0
15.8617,-191972000.0
15.8709,176758000.0
15.8801,213773000.0
15.8893,202842000.0
15.8985,183059000.0
15.9077,29441000.0
15.9169,-90300400.0
15.9261,9278460.0
15.9353,134603000.0
15.9445,527358000.0
15.9537,510235000.0
15.9629,51683300.0
15.9721,-126165000.0
15.9812,127332000.0
15.9904,571482000.0
15.9996,108187000.0
16.0088,-205691000.0
16.018,41425900.0
16.0272,-36763600.0
16.0364,304784000.0
16.0456,243580000.0
16.0548,173211000.0
16.064,-110849000.0
16.0732,-157652000.0
16.0824,-264303000.0
16.0916,30471200.0
16.1007,-117111000.0
16.1099,-382190000.0
16.1191,-51590100.0
16.1283,-205289000.0
16.1375,288828000.0
16.1467,258878000.0
16.1559,56055800.0
16.1651,-141699000.0
16.1743,304820000.0
16.1835,590823000.0
16.1927,77374500.0
16.2019,-483061000.0
16.2111,-286551000.0
16.2202,135467000.0
16.2294,190305000.0
16.2386,-176142000.0
16.2478,-49710100.0
16.257,-119851000.0
16.2662,347234000.0
16.2754,62562300.0
16.2846,-163412000.0
16.2938,24802300.0
16.303,1196030.0
16.3122,523444000.0
16.3214,269484000.0
16.3306,260171000.0
16.3397,316210000.0
16.3489,-4240380.0
16.3581,-182814000.0
16.3673,-162486000.0
16.3765,-414823000.0
16.3857,-345440000.0
16.3949,-76514300.0
16.4041,13165600.0
16.4133,125427000.0
16.4225,-154502000.0
16.4317,-153233000.0
16.4409,62593000.0
16.4501,-37190700.0
16.4592,-77373400.0
16.4684,395056000.0
16.4776,21003300.0
16.4868,371183000.0
16.496,241523000.0
16.5052,221215000.0
16.5144,245849000.0
16.5236,340021000.0
16.5328,238123000.0
16.542,4206590.0
16.5512,-38972400.0
16.5604,-243567000.0
16.5696,4088830.0
16.5788,-12487700.0
16.5879,300323000.0
16.5971,-47543300.0
16.6063,-307775000.0
16.6155,-103683000.0
16.6247,-155552000.0
16.6339,-419590000.0
16.6431,79689700.0
16.6523,-302376000.0
16.6615,84493300.0
16.6707,138607000.0
16.6799,-548816000.0
16.6891,395377000.0
16.6983,136537000.0
16.7074,356604000.0
16.7166,93642800.0
16.7258,162041000.0
16.735,-402442000.0
16.7442,-23112700.0
16.7534,311517000.0
16.7626,409551000.0
16.7718,538801000.0
16.781,432208000.0
16.7902,236681000.0
16.7994,168321000.0
16.8086,199067000.0
16.8178,-194583000.0
16.8269,58759200.0
16.8361,352768000.0
16.8453,-33937400.0
16.8545,96212000.0
16.8637,52400100.0
16.8729,-211214000.0
16.8821,-57711600.0
16.8913,-231153000.0
16.9005,-155675000.0
16.9097,-270339000.0
16.9189,-199416000.0
16.9281,-161775000.0
16.9373,-307130000.0
16.9464,-113570000.0
16.9556,264582000.0
16.9648,-309028000.0
16.974,69319700.0
16.9832,-323135000.0
16.9924,338132000.0
17.0016,-20061200.0
17.0108,-80576500.0
17.02,166808000.0
17.0292,390706000.0
17.0384,-206048000.0
17.0476,-124187000.0
17.0568,-66454500.0
17.0659,-49873900.0
17.0751,212953000.0
17.0843,184454000.0
17.0935,-260347000.0
17.1027,-302045000.0
17.1119,-169060000.0
17.1211,110871000.0
17.1303,468091000.0
17.1395,69294100.0
17.1487,-181706000.0
17.1579,116301000.0
17.1671,235776000.0
17.1763,70919200.0
17.1855,436601000.0
17.1946,-28782600.0
17.2038,-66910200.0
17.213,-132056000.0
17.2222,13760500.0
17.2314,-68468700.0
17.2406,-331796000.0
17.2498,-96896000.0
17.259,55566300.0
17.2682,-178007000.0
17.2774,-356774000.0
17.2866,317826000.0
17.2958,-45056000.0
17.305,-147135000.0
17.3141,176930000.0
17.3233,132282000.0
17.3325,54060000.0
17.3417,111501000.0
17.3509,-404781000.0
17.3601,-107302000.0
17.3693,22702100.0
17.3785,611649000.0
17.3877,563588000.0
17.3969,325038000.0
17.4061,92536800.0
17.4153,272231000.0
17.4245,255599000.0
17.4336,161157000.0
17.4428,3072000.0
17.452,-127648000.0
17.4612,-344208000.0
17.4704,-397012000.0
17.4796,-62223400.0
17.4888,-50614300.0
17.498,391252000.0
17.5072,-39044100.0
17.5164,291660000.0
17.5256,-190788000.0
17.5348,-38192100.0
17.544,162938000.0
17.5531,-80150500.0
17.5623,-53953500.0
17.5715,-146170000.0
17.5807,-310782000.0
17.5899,-236120000.0
17.5991,108347000.0
17.6083,-14057500.0
17.6175,-325557000.0
17.6267,25244700.0
17.6359,417656000.0
17.6451,186804000.0
17.6543,130050000.0
17.6635,-105496000.0
17.6726,-341980000.0
17.6818,-129098000.0
17.691,26193900.0
17.7002,-413329000.0
17.7094,-71827500.0
17.7186,-46244900.0
17.7278,264530000.0
17.737,-423642000.0
17.7462,-326203000.0
17.7554,-69778400.0
17.7646,-364375000.0
17.7738,73056300.0
17.783,307930000.0
17.7922,-26099700.0
17.8013,314247000.0
17.8105,-6487040.0
17.8197,164857000.0
17.8289,153781000.0
17.8381,44145700.0
17.8473,-129982000.0
17.8565,60554200.0
17.8657,-88788000.0
17.8749,27905000.0
17.8841,-191009000.0
17.8933,-166665000.0
17.9025,-294229000.0
17.9117,15985700.0
17.9208,-235717000.0
17.93,294098000.0
17.9392,163548000.0
17.9484,65577000.0
17.9576,-33702900.0
17.9668,-273893000.0
17.976,109650000.0
17.9852,-55812100.0
17.9944,73206800.0
18.0036,200921000.0
18.0128,344851000.0
18.022,156451000.0
18.0312,96701400.0
18.0403,-221573000.0
18.0495,-202984000.0
18.0587,46899200.0
18.0679,-25837600.0
18.0771,108766000.0
18.0863,97141800.0
18.0955,-415066000.0
18.1047,-176749000.0
18.1139,-454244000.0
18.1231,-600254000.0
18.1323,-181044000.0
18.1415,247441000.0
18.1507,251559000.0
18.1598,-60641300.0
18.169,-6355970.0
18.1782,-229771000.0
18.1874,172686000.0
18.1966,-165274000.0
18.2058,-85137400.0
18.215,156421000.0
18.2242,68652000.0
18.2334,50477100.0
18.2426,-23178200.0
18.2518,541382000.0
18.261,94537700.0
18.2702,-19552300.0
18.2793,-151645000.0
18.2885,-168913000.0
18.2977,-410111000.0
18.3069,-240671000.0
18.3161,80681000.0
18.3253,176678000.0
18.3345,33883100.0
18.3437,-264302000.0
18.3529,197691000.0
18.3621,49481700.0
18.3713,-333501000.0
18.3805,-100071000.0
18.3897,-411030000.0
18.3989,168625000.0
18.408,116466000.0
18.4172,53557200.0
18.4264,190206000.0
18.4356,55096300.0
18.4448,22940700.0
18.454,434408000.0
18.4632,273991000.0
18.4724,176454000.0
18.4816,283478000.0
18.4908,186358000.0
18.5,-31061000.0
18.5092,-131624000.0
18.5184,-306902000.0
18.5275,-253138000.0
18.5367,-31637500.0
18.5459,-47335400.0
18.5551,114771000.0
18.5643,265083000.0
18.5735,349245000.0
18.5827,-36510700.0
18.5919,71122900.0
18.6011,37918700.0
18.6103,-263874000.0
18.6195,28291100.0
18.6287,517315000.0
18.6379,409657000.0
18.647,380828000.0
18.6562,274848000.0
18.6654,140961000.0
18.6746,-29109200.0
18.6838,129217000.0
18.693,77682700.0
18.7022,-63280100.0
18.7114,140036000.0
18.7206,-32056300.0
18.7298,341686000.0
18.739,404821000.0
18.7482,348112000.0
18.7574,263435000.0
18.7665,187826000.0
18.7757,171119000.0
18.7849,-69680100.0
18.7941,126249000.0
18.8033,-149955000.0
18.8125,5018620.0
18.8217,-176148000.0
18.8309,-93588500.0
18.8401,181287000.0
18.8493,-235688000.0
18.8585,-4805630.0
18.8677,-81412100.0
18.8769,-162735000.0
18.886,-143477000.0
18.8952,127112000.0
18.9044,-260221000.0
18.9136,-255218000.0
18.9228,247033000.0
18.932,359227000.0
18.9412,469958000.0
18.9504,103399000.0
18.9596,21537800.0
18.9688,184168000.0
18.978,133788000.0
18.9872,158102000.0
18.9964,187482000.0
19.0056,-78392300.0
19.0147,-109144000.0
19.0239,-33299500.0
19.0331,-182391000.0
19.0423,99231700.0
19.0515,120224000.0
19.0607,-117853000.0
19.0699,170836000.0
19.0791,-196241000.0
19.0883,-672233000.0
19.0975,-275076000.0
19.1067,-211767000.0
19.1159,-434861000.0
19.1251,-274179000.0
19.1342,118021000.0
19.1434,-26525700.0
19.1526,-72457200.0
19.1618,296424000.0
19.171,15433700.0
19.1802,110285000.0
19.1894,136459000.0
19.1986,-243318000.0
19.2078,-208158000.0
19.217,-318778000.0
19.2262,-427276000.0
19.2354,-208884000.0
19.2446,-103680000.0
19.2537,47342600.0
19.2629,221431000.0
19.2721,8560640.0
19.2813,-23772200.0
19.2905,-22609900.0
19.2997,-60507100.0
19.3089,-3860480.0
19.3181,-80525300.0
19.3273,-106919000.0
19.3365,-90568700.0
19.3457,-103502000.0
19.3549,-355057000.0
19.3641,-305124000.0
19.3732,-242938000.0
19.3824,-58507300.0
19.3916,31710200.0
19.4008,83893200.0
19.41,-354481000.0
19.4192,-188808000.0
19.4284,-167209000.0
19.4376,153222000.0
19.4468,203053000.0
19.456,-23743500.0
19.4652,107725000.0
19.4744,60702700.0
19.4836,-70922200.0
19.4927,60655600.0
19.5019,558507000.0
19.5111,110893000.0
19.5203,-63860700.0
19.5295,-305954000.0
19.5387,-142772000.0
19.5479,24466400.0
19.5571,-59518000.0
19.5663,-365796000.0
19.5755,-266488000.0
19.5847,-348146000.0
19.5939,-105191000.0
19.6031,-267666000.0
19.6123,-55191600.0
19.6214,-360363000.0
19.6306,-372662000.0
19.6398,-270082000.0
19.649,12907500.0
19.6582,-102294000.0
19.6674,37400600.0
19.6766,15562800.0
19.6858,42590200.0
19.695,-14110700.0
19.7042,15192100.0
19.7134,93808600.0
19.7226,217512000.0
19.7318,509870000.0
19.7409,116429000.0
19.7501,356655000.0
19.7593,-30185500.0
19.7685,-65060900.0
19.7777,238386000.0
19.7869,5696510.0
19.7961,91698200.0
19.8053,220562000.0
19.8145,406749000.0
19.8237,228228000.0
19.8329,-296849000.0
19.8421,-211172000.0
19.8513,-74475500.0
19.8604,433716000.0
19.8696,36338700.0
19.8788,120257000.0
19.888,117704000.0
19.8972,167753000.0
19.9064,108678000.0
19.9156,298707000.0
19.9248,-149829000.0
19.934,-54463500.0
19.9432,-111169000.0
19.9524,-145959000.0
19.9616,-614966000.0
19.9708,-40900600.0
19.9799,-509965000.0
19.9891,-226344000.0
19.9983,-403719000.0
20.0075,-408076000.0
20.0167,-19245100.0
20.0259,12359700.0
20.0351,-167353000.0
20.0443,226061000.0
20.0535,53630000.0
20.0627,77824.0
20.0719,12679200.0
20.0811,-45848600.0
20.0903,151492000.0
20.0994,222541000.0
20.1086,608547000.0
20.1178,242415000.0
20.127,-5663740.0
20.1362,-105413000.0
20.1454,161599000.0
20.1546,185500000.0
20.1638,180319000.0
20.173,11757600.0
20.1822,-259096000.0
20.1914,-143941000.0
20.2006,-52988900.0
20.2098,50093100.0
20.219,259211000.0
20.2281,10144800.0
20.2373,60860400.0
20.2465,-111533000.0
20.2557,-337368000.0
20.2649,-464929000.0
20.2741,-291150000.0
20.2833,-237935000.0
20.2925,-329357000.0
20.3017,-130046000.0
20.3109,-65254400.0
20.3201,-275632000.0
20.3293,-37246000.0
20.3385,121375000.0
20.3476,-59570200.0
20.3568,241129000.0
20.366,-141998000.0
20.3752,-39621600.0
20.3844,22172700.0
20.3936,112911000.0
20.4028,-56859600.0
20.412,176225000.0
20.4212,65707000.0
20.4304,-154653000.0
20.4396,-146649000.0
20.4488,-8871940.0
20.458,-94899200.0
20.4671,-328824000.0
20.4763,-225996000.0
20.4855,388375000.0
20.4947,-63860700.0
20.5039,209587000.0
20.5131,206671000.0
20.5223,-75487200.0
20.5315,151173000.0
20.5407,78835700.0
20.5499,235311000.0
20.5591,192206000.0
20.5683,-247775000.0
20.5775,-55515100.0
20.5866,-351066000.0
20.5958,-397531000.0
20.605,-202730000.0
